YEAR,MONTH,DAY,HOUR,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023,MZO,26,15,56,4.67,263.14,30,11.58
2023,MZO,26,16,69,4.11,251.33,31,12.98
2023,MZO,26,17,57,4.1,254.28,30,12.96
2023,MZO,26,18,46,3.64,280.88,30,12.42
2023,MZO,26,19,43,3.82,297.19,28,12.26
2023,MZO,26,20,60,2.58,268.34,25,15.62
2023,MZO,26,21,86,1.84,234.88,24,18.59
2023,MZO,26,22,107,1.23,216.97,21,20.04
2023,MZO,26,23,84,1.94,281,21,22.07
2023,MZO,27,0,79,1.62,242.78,19,23.11
2023,MZO,27,1,88,1.85,293.01,19,24.32
2023,MZO,27,2,48,1.32,268.21,17,26.3
2023,MZO,27,3,39,2.18,257.06,17,29.23
2023,MZO,27,4,38,1,261.33,15,30.65
2023,MZO,27,5,31,0.97,248.94,15,31.72
2023,MZO,27,6,38,0.96,208.29,14,35.82
2023,MZO,27,7,80,0.97,148.34,12,38.24
2023,MZO,27,8,116,1.15,150.83,15,36.79
2023,MZO,27,9,146,0.97,155.82,20,29.83
2023,MZO,27,10,120,1.35,260.45,24,24.37
2023,MZO,27,11,75,1.82,252.18,26,18.95
2023,MZO,27,12,55,2.25,239.35,29,16.25
2023,MZO,27,13,50,3.74,286.51,29,15.06
2023,MZO,27,14,45,3.47,279.75,30,15.34
2023,MZO,27,15,41,3.23,249.03,31,13.93
2023,MZO,27,16,48,3.31,273.07,32,13.49
2023,MZO,27,17,48,3.65,281.83,32,13.15
2023,MZO,27,18,49,3.38,290.59,31,12.99
2023,MZO,27,19,61,3.42,305.49,29,15.57
2023,MZO,27,20,80,2.74,280.25,26,18.09
2023,MZO,27,21,87,2.22,263.75,24,20.79
2023,MZO,27,22,93,1.58,257.38,22,22.45
2023,MZO,27,23,75,2.37,264.77,21,25.82
2023,MZO,28,0,67,3.05,290.09,20,27.98
2023,MZO,28,1,44,2.33,261.4,20,27.94
2023,MZO,28,2,44,0.97,175.67,18,29.69
2023,MZO,28,3,56,1.21,245.21,17,30.74
2023,MZO,28,4,37,1.42,224.11,16,32.51
2023,MZO,28,5,39,1.43,260.64,16,33.59
2023,MZO,28,6,40,1.14,283.79,14,36.92
2023,MZO,28,7,66,1,248.24,13,40.37
2023,MZO,28,8,103,0.96,185.54,17,36.72
2023,MZO,28,9,198,1.55,107.2,21,29.32
2023,MZO,28,10,129,1.11,191.68,25,23.22
2023,MZO,28,11,94,1.27,229.6,27,18
2023,MZO,28,12,86,1.81,244.97,29,14.72
2023,MZO,28,13,109,2.23,197.67,30,15.31
2023,MZO,28,14,81,2.42,218.69,31,16.51
2023,MZO,28,15,67,2.43,208.25,32,14.87
2023,MZO,28,16,65,2.37,196.96,33,13.51
2023,MZO,28,17,74,2.48,185.6,33,13.29
2023,MZO,28,18,77,2.4,224.89,32,13.5
2023,MZO,28,19,90,2.07,248.61,29,13.94
2023,MZO,28,20,124,3.52,129.37,27,23
2023,MZO,28,21,353,6.49,90.79,24,42.07
2023,MZO,28,22,388,6.95,88.07,22,49.69
2023,MZO,28,23,205,5.57,85.26,21,52.92
2023,MZO,29,0,78,4.1,79.4,20,54.04
2023,MZO,29,1,42,4.36,92.19,20,54.67
2023,MZO,29,2,33,4.53,92.57,19,58.74
2023,MZO,29,3,34,4.65,91.74,18,61.84
2023,MZO,29,4,35,4.16,84.75,17,63.52
2023,MZO,29,5,47,3.6,74.34,17,66.36
2023,MZO,29,6,54,3.16,78.41,16,68.63
2023,MZO,29,7,54,3.48,101.51,16,69.39
2023,MZO,29,8,69,3.53,101.19,17,67.07
2023,MZO,29,9,74,4.74,102.34,19,60.98
2023,MZO,29,10,77,3.99,105.58,22,51.05
2023,MZO,29,11,65,3.27,116.91,24,39.57
2023,MZO,29,12,63,2.76,97.07,26,31.68
2023,MZO,29,13,59,2.33,195.78,29,26.28
2023,MZO,29,14,56,2.44,211.21,30,23.34
2023,MZO,29,15,64,2.68,224.89,31,21.39
2023,MZO,29,16,72,2.17,211.35,31,19.49
2023,MZO,29,17,69,2.01,172.4,31,16.75
2023,MZO,29,18,76,1.16,128.07,30,16.26
2023,MZO,29,19,78,1.6,271.62,28,18.87
2023,MZO,29,20,100,2.11,264.91,27,21.75
2023,MZO,29,21,103,4.69,73.37,25,31.17
2023,MZO,29,22,120,4.23,96.68,23,32.7
2023,MZO,29,23,103,4.04,199.9,18,60.55
2023,MZO,30,0,52,4.24,153.66,15,85.18
2023,MZO,30,1,45,1.3,145.37,17,76.94
2023,MZO,30,2,34,1.48,261.39,16,79.35
2023,MZO,30,3,28,1.31,142.59,16,79.77
2023,MZO,30,4,36,1.11,239.2,15,82.08
2023,MZO,30,5,38,1.74,281.1,15,81.74
2023,MZO,30,6,34,1.07,257.42,15,79.59
2023,MZO,30,7,48,1.04,250.99,14,80.53
2023,MZO,30,8,78,0.97,166.26,16,75.91
2023,MZO,30,9,83,1.23,275.27,21,61.62
2023,MZO,30,10,63,1.13,229.26,24,42.16
2023,MZO,30,11,43,2.08,253.59,26,33.51
2023,MZO,30,12,25,2.64,259.75,26,31.54
2023,MZO,30,13,38,2.83,275.11,26,30.04
2023,MZO,30,14,42,3.23,281.95,27,28.75
2023,MZO,30,15,57,2.62,256.97,27,27.48
2023,MZO,30,16,51,2.81,271.32,27,28
2023,MZO,30,17,51,2.92,276.86,28,26.2
2023,MZO,30,18,59,3.21,304.13,26,27.08
2023,MZO,30,19,48,1.89,261.59,25,29.47
2023,MZO,30,20,51,1.64,208.15,24,32.18
2023,MZO,30,21,70,2.48,224.17,23,33.85
2023,MZO,30,22,77,2.64,235.19,22,35.03
2023,MZO,30,23,75,2.65,245.03,21,37.82
2023,MZO,31,0,65,2.15,243.67,20,40.96
2023,MZO,31,1,64,1.71,289.7,19,44.47
2023,MZO,31,2,55,2.7,267.22,19,45.98
2023,MZO,31,3,48,2.01,278.63,18,46.34
2023,MZO,31,4,48,1.32,229.87,16,45.47
2023,MZO,31,5,41,1.81,222.71,15,45
2023,MZO,31,6,40,1.59,257.57,15,44.62
2023,MZO,31,7,47,1.54,286.95,14,48.14
2023,MZO,31,8,50,1.61,277.05,16,47.02
2023,MZO,31,9,66,1.35,277.38,21,35.76
2023,MZO,31,10,67,1.7,263.05,23,28.75
2023,MZO,31,11,55,1.89,265.94,25,22.84
2023,MZO,31,12,45,2.5,268.78,27,22.03
2023,MZO,31,13,51,2.74,245.79,28,20.93
2023,MZO,31,14,35,2,225.4,29,20.33
2023,MZO,31,15,41,1.97,157.9,30,18.83
2023,MZO,31,16,53,2.46,222.54,31,17.84
2023,MZO,31,17,57,2.75,264.54,30,18.26
2023,MZO,31,18,62,2.93,271.03,29,18.97
2023,MZO,31,19,62,3.31,308.55,27,20.17
2023,MZO,31,20,78,2.04,309.27,25,23.89
2023,MZO,31,21,88,1.48,315.97,24,26.14
2023,MZO,31,22,105,2.13,269.04,23,28.29
2023,MZO,31,23,109,1.19,200.86,21,29.58
2023,ABR,1,0,110,1.52,167.46,20.42,NA
2023,ABR,1,1,102,1.71,196.5,19.71,NA
2023,ABR,1,2,70,1.03,121.04,19,NA
2023,ABR,1,3,75,1.13,187.94,17.88,NA
2023,ABR,1,4,66,1.21,161.54,17.31,NA
2023,ABR,1,5,61,0.96,195.11,16.06,NA
2023,ABR,1,6,56,0.96,250.1,15.36,NA
2023,ABR,1,7,65,0.96,148.28,15.14,NA
2023,ABR,1,8,109,0.97,177.75,17.91,NA
2023,ABR,1,9,162,1.24,157.8,21.8,NA
2023,ABR,1,10,90,1.61,212.51,24.55,NA
2023,ABR,1,11,81,1.7,162.11,26.32,NA
2023,ABR,1,12,74,2.11,217.87,27.82,NA
2023,ABR,1,13,75,1.96,231.3,29.43,NA
2023,ABR,1,14,77,2.12,195.91,30.22,NA
2023,ABR,1,15,74,2.3,172.59,31.54,NA
2023,ABR,1,16,63,2.6,192.37,32.13,NA
2023,ABR,1,17,61,2.63,268.57,31.78,NA
2023,ABR,1,18,66,3.51,269.84,31.16,NA
2023,ABR,1,19,81,3.62,310.42,29.01,NA
2023,ABR,1,20,92,2.35,316.07,26.66,NA
2023,ABR,1,21,121,4.08,139.72,25.15,NA
2023,ABR,1,22,248,6.11,83.27,23.6,NA
2023,ABR,1,23,173,4.75,75.81,22.08,NA
2023,ABR,2,0,81,3.34,79.91,20.68,NA
2023,ABR,2,1,66,3.62,89.06,19.56,NA
2023,ABR,2,2,63,3.9,86.1,18.79,NA
2023,ABR,2,3,56,3.43,81.15,17.86,NA
2023,ABR,2,4,49,2.48,94.5,17.12,NA
2023,ABR,2,5,49,1.17,103.17,16.3,NA
2023,ABR,2,6,55,1.01,146.01,15.29,NA
2023,ABR,2,7,62,1.89,146.48,14.54,NA
2023,ABR,2,8,68,2.38,116.68,15.84,NA
2023,ABR,2,9,66,3.07,86.92,19.32,NA
2023,ABR,2,10,60,2.59,115.46,22.74,NA
2023,ABR,2,11,53,1.93,153.33,25.79,NA
2023,ABR,2,12,76,2.62,253.39,27.88,NA
2023,ABR,2,13,64,3.37,287.27,28.94,NA
2023,ABR,2,14,66,2.8,228.83,30.05,NA
2023,ABR,2,15,62,2.31,238.31,31.43,NA
2023,ABR,2,16,63,2.68,251.47,31.8,NA
2023,ABR,2,17,51,2.76,253.82,31.79,NA
2023,ABR,2,18,42,2.72,264.83,31.12,NA
2023,ABR,2,19,59,1.94,288.17,29.12,NA
2023,ABR,2,20,85,0.95,246.81,25.93,NA
2023,ABR,2,21,157,0.95,234.43,24.35,NA
2023,ABR,2,22,176,0.97,232.95,23.23,NA
2023,ABR,2,23,133,1.3,224.94,22.29,NA
2023,ABR,3,0,105,1.32,214.93,21.15,NA
2023,ABR,3,1,88,1.1,170.66,19.59,NA
2023,ABR,3,2,84,1.05,222.02,18.91,NA
2023,ABR,3,3,66,2.48,236.9,19.58,NA
2023,ABR,3,4,60,2.19,271.39,17.68,NA
2023,ABR,3,5,50,1.81,274.18,16.44,NA
2023,ABR,3,6,63,1.25,255.66,15.59,NA
2023,ABR,3,7,65,1.08,273.3,15.33,NA
2023,ABR,3,8,82,1.08,289.72,18.57,NA
2023,ABR,3,9,80,1.01,179.28,23.16,NA
2023,ABR,3,10,75,2.65,254.17,25.03,NA
2023,ABR,3,11,63,2.46,252.23,26.89,NA
2023,ABR,3,12,50,2.48,269.92,29.06,NA
2023,ABR,3,13,42,2.87,264.31,30.25,NA
2023,ABR,3,14,43,2.1,236.89,31.63,NA
2023,ABR,3,15,44,2.63,217.98,32.32,NA
2023,ABR,3,16,50,2.39,207.26,32.81,NA
2023,ABR,3,17,58,3.14,254.97,32.71,NA
2023,ABR,3,18,71,2.5,246.87,31.79,NA
2023,ABR,3,19,74,2.45,241.95,30.23,NA
2023,ABR,3,20,107,2.47,250.27,27.74,NA
2023,ABR,3,21,104,3.43,240.01,26.17,NA
2023,ABR,3,22,107,3.51,243.19,24.87,NA
2023,ABR,3,23,107,2.87,237.1,23.19,NA
2023,ABR,4,0,83,2.54,251.28,21.91,NA
2023,ABR,4,1,71,2.35,224.5,21.25,NA
2023,ABR,4,2,62,2.38,228.94,19.87,NA
2023,ABR,4,3,67,3.43,235.46,19.04,NA
2023,ABR,4,4,68,2.26,243.83,18.21,NA
2023,ABR,4,5,54,1.86,250.67,17.27,NA
2023,ABR,4,6,59,1.93,262.65,16.63,NA
2023,ABR,4,7,57,1.5,259.91,15.72,NA
2023,ABR,4,8,61,1.95,282.78,16.76,NA
2023,ABR,4,9,64,1.72,274.25,18.7,NA
2023,ABR,4,10,64,2.23,267.8,23.08,NA
2023,ABR,4,11,55,2.63,275.69,26.37,NA
2023,ABR,4,12,43,2.81,257.2,28.08,NA
2023,ABR,4,13,44,3.48,255.57,28.69,NA
2023,ABR,4,14,46,3.54,261.63,29.9,NA
2023,ABR,4,15,57,3.71,277.6,30.49,NA
2023,ABR,4,16,62,4.18,274.23,28.86,NA
2023,ABR,4,17,64,3.36,253.97,28.79,NA
2023,ABR,4,18,79,3.74,262.36,28.21,NA
2023,ABR,4,19,86,3.06,250.99,27.02,NA
2023,ABR,4,20,93,2.42,253.54,25.42,NA
2023,ABR,4,21,102,2.79,257.76,24.1,NA
2023,ABR,4,22,95,3.28,276,22.48,NA
2023,ABR,4,23,79,2.88,264.11,20.9,NA
2023,ABR,5,0,67,1.93,268.43,19.72,NA
2023,ABR,5,1,69,0.96,234.41,18.69,NA
2023,ABR,5,2,72,1.41,230.06,17.98,NA
2023,ABR,5,3,53,1.48,221.25,17.21,NA
2023,ABR,5,4,56,1.66,265.94,16.09,NA
2023,ABR,5,5,59,1.68,268.63,15.12,NA
2023,ABR,5,6,56,1.22,278.29,14.54,NA
2023,ABR,5,7,76,1.64,274.77,14.2,NA
2023,ABR,5,8,75,1.1,282.6,17.72,NA
2023,ABR,5,9,80,1.9,251.95,21.94,NA
2023,ABR,5,10,64,2.16,281.99,24.19,NA
2023,ABR,5,11,48,1.97,243.41,26.2,NA
2023,ABR,5,12,46,2.08,242.09,27.72,NA
2023,ABR,5,13,50,2.01,224.24,28.54,NA
2023,ABR,5,14,48,2.52,234.24,28.35,NA
2023,ABR,5,15,42,2.77,254.24,29.17,NA
2023,ABR,5,16,61,3.62,288.78,28.96,NA
2023,ABR,5,17,60,3.49,289.06,28.08,NA
2023,ABR,5,18,55,2.68,292.55,28.09,NA
2023,ABR,5,19,61,2.15,271.41,27.1,NA
2023,ABR,5,20,90,2.09,254.45,25,NA
2023,ABR,5,21,107,2.11,237.61,23.38,NA
2023,ABR,5,22,98,2.07,228.43,22.58,NA
2023,ABR,5,23,71,1.54,216.45,21.76,NA
2023,ABR,6,0,79,1.72,119.05,20.33,NA
2023,ABR,6,1,71,1.02,220.51,19.09,NA
2023,ABR,6,2,68,1.07,272.25,18.29,NA
2023,ABR,6,3,56,1.05,188.9,17.56,NA
2023,ABR,6,4,63,1.22,161.06,16.72,NA
2023,ABR,6,5,64,1.26,183.83,15.81,NA
2023,ABR,6,6,58,1.27,124.25,15.05,NA
2023,ABR,6,7,77,0.97,153.44,13.87,NA
2023,ABR,6,8,130,1.03,135.94,15.36,NA
2023,ABR,6,9,152,1.24,131.51,19.11,NA
2023,ABR,6,10,96,1.49,140.72,24.17,NA
2023,ABR,6,11,73,1.74,166.24,25.93,NA
2023,ABR,6,12,70,2.17,175.75,27.27,NA
2023,ABR,6,13,48,2.9,146.79,28.2,NA
2023,ABR,6,14,56,4.27,163.19,29.45,NA
2023,ABR,6,15,98,5.68,163.62,29.75,NA
2023,ABR,6,16,88,5.2,160.97,29.31,NA
2023,ABR,6,17,80,5.45,166.86,28.56,NA
2023,ABR,6,18,84,5.07,160.51,26.88,NA
2023,ABR,6,19,127,4.01,207.54,26.48,NA
2023,ABR,6,20,123,3.58,235.13,24.8,NA
2023,ABR,6,21,86,3.88,244.07,23.21,NA
2023,ABR,6,22,85,3.01,247.3,21.46,NA
2023,ABR,6,23,78,1.82,158.97,20.24,NA
2023,ABR,7,0,80,2.08,127.68,18.52,NA
2023,ABR,7,1,50,1.89,104.8,17.54,NA
2023,ABR,7,2,33,2.78,112.3,17.14,NA
2023,ABR,7,3,31,2.67,91.61,16.48,NA
2023,ABR,7,4,29,1.57,89.36,15.74,NA
2023,ABR,7,5,39,1.52,97.18,15.24,NA
2023,ABR,7,6,30,1.79,72.72,14.56,NA
2023,ABR,7,7,34,1.52,109.26,14.13,NA
2023,ABR,7,8,47,1.27,93.53,16.79,NA
2023,ABR,7,9,42,2.71,87.71,20.3,NA
2023,ABR,7,10,40,2.89,102.13,22.49,NA
2023,ABR,7,11,38,2.17,145.44,24.85,NA
2023,ABR,7,12,40,2.45,166.13,26.83,NA
2023,ABR,7,13,41,2.56,163.31,27.9,NA
2023,ABR,7,14,30,2.48,225.33,28.92,NA
2023,ABR,7,15,36,2.75,258.87,29.32,NA
2023,ABR,7,16,37,2.23,167.16,28.95,NA
2023,ABR,7,17,35,2.88,199.87,30.85,NA
2023,ABR,7,18,49,4.39,186.73,28.46,NA
2023,ABR,7,19,79,4.86,171.08,26.54,NA
2023,ABR,7,20,86,3.23,218.1,24.81,NA
2023,ABR,7,21,86,3.51,233.52,22.92,NA
2023,ABR,7,22,68,3.27,257.38,21.23,NA
2023,ABR,7,23,48,2.3,268.7,19.69,NA
2023,ABR,8,0,48,2.05,261.02,18.77,NA
2023,ABR,8,1,41,1.07,222.04,17.45,NA
2023,ABR,8,2,66,1.15,103.67,16.09,NA
2023,ABR,8,3,58,1.02,148.89,14.85,NA
2023,ABR,8,4,59,1.94,98.09,14.83,NA
2023,ABR,8,5,51,1.57,110.75,13.59,NA
2023,ABR,8,6,45,2.02,122.2,12.2,NA
2023,ABR,8,7,38,3.01,108.44,12.51,NA
2023,ABR,8,8,46,2.95,89.39,15.02,NA
2023,ABR,8,9,60,3.28,92.61,18.59,NA
2023,ABR,8,10,50,3.32,113.1,21.41,NA
2023,ABR,8,11,42,2.29,127.15,24.12,NA
2023,ABR,8,12,38,2.14,182.27,25.88,NA
2023,ABR,8,13,38,2.13,152.64,27.39,NA
2023,ABR,8,14,35,2.51,153.82,27.99,NA
2023,ABR,8,15,43,2.67,191.96,28.96,NA
2023,ABR,8,16,36,2.27,209.32,29.88,NA
2023,ABR,8,17,56,2.69,237.16,29.81,NA
2023,ABR,8,18,37,2.47,206.76,29.36,NA
2023,ABR,8,19,48,2.37,290.09,27.04,NA
2023,ABR,8,20,50,1.19,292.79,25.34,NA
2023,ABR,8,21,78,2.44,228.99,24.78,NA
2023,ABR,8,22,72,2.98,245.56,22.43,NA
2023,ABR,8,23,55,2.35,151.04,21.43,NA
2023,ABR,9,0,47,1.91,91.03,20.61,NA
2023,ABR,9,1,52,2.29,99.02,18.65,NA
2023,ABR,9,2,35,1.59,84.57,17.63,NA
2023,ABR,9,3,35,1.22,148.72,16.01,NA
2023,ABR,9,4,31,1.01,150.86,14.97,NA
2023,ABR,9,5,20,1.58,122.91,13.97,NA
2023,ABR,9,6,27,1.74,132.58,13.23,NA
2023,ABR,9,7,29,1.34,127.76,12.63,NA
2023,ABR,9,8,40,2.12,111.37,15.86,NA
2023,ABR,9,9,41,2.58,104.18,19.4,NA
2023,ABR,9,10,40,2.52,113.19,22,NA
2023,ABR,9,11,57,1.76,187.06,24.56,NA
2023,ABR,9,12,55,2.32,225.56,26.07,NA
2023,ABR,9,13,45,2.51,229.82,26.89,NA
2023,ABR,9,14,40,2.64,237.47,28.04,NA
2023,ABR,9,15,36,2.87,249.82,28.72,NA
2023,ABR,9,16,46,2.85,256.54,29.12,NA
2023,ABR,9,17,38,2.63,255.58,29.09,NA
2023,ABR,9,18,39,2.6,282.11,27.93,NA
2023,ABR,9,19,56,3.14,294.04,26.72,NA
2023,ABR,9,20,56,1.76,271.26,24.55,NA
2023,ABR,9,21,72,1.08,273.4,23.29,NA
2023,ABR,9,22,91,2.18,213.29,22.52,NA
2023,ABR,9,23,76,4.13,79.18,20.62,NA
2023,ABR,10,0,53,4.91,84.25,18.79,NA
2023,ABR,10,1,47,5.81,74.88,17.16,NA
2023,ABR,10,2,30,5.03,64.76,16.48,NA
2023,ABR,10,3,20,2.3,75.5,15.6,NA
2023,ABR,10,4,17,1.66,84.45,14.9,NA
2023,ABR,10,5,14,2.28,103.1,14.55,NA
2023,ABR,10,6,17,3.26,93.85,14.19,NA
2023,ABR,10,7,28,3.14,93.61,13.87,NA
2023,ABR,10,8,58,3.52,93.03,14.7,NA
2023,ABR,10,9,48,4.38,92.84,17.3,NA
2023,ABR,10,10,46,4.2,83.32,18.9,NA
2023,ABR,10,11,42,3.43,91.27,20.63,NA
2023,ABR,10,12,39,2.39,115.29,24.03,NA
2023,ABR,10,13,52,1.84,163.03,25.78,NA
2023,ABR,10,14,66,2.09,231.53,27.32,NA
2023,ABR,10,15,140,2,251.05,28.02,NA
2023,ABR,10,16,118,2.03,223.38,28.62,NA
2023,ABR,10,17,50,2.22,253.63,29.01,NA
2023,ABR,10,18,48,2.55,182.04,27.55,NA
2023,ABR,10,19,63,1.85,159.61,25.87,NA
2023,ABR,10,20,80,3.46,72.55,23.23,NA
2023,ABR,10,21,72,4.86,77.06,21.07,NA
2023,ABR,10,22,60,4.86,75.93,19.77,NA
2023,ABR,10,23,58,5.22,74.46,18.47,NA
2023,ABR,11,0,52,5.41,67.61,17.62,NA
2023,ABR,11,1,47,5.14,62.29,16.84,NA
2023,ABR,11,2,26,4.35,58.28,16.59,NA
2023,ABR,11,3,16,3.51,65.94,16.36,NA
2023,ABR,11,4,15,2.48,70.18,15.48,NA
2023,ABR,11,5,19,2.11,108.23,14.44,NA
2023,ABR,11,6,14,1.89,124.15,14.07,NA
2023,ABR,11,7,28,1.73,115.53,13.32,NA
2023,ABR,11,8,52,2.2,118.64,16.64,NA
2023,ABR,11,9,50,4.74,87.06,18.86,NA
2023,ABR,11,10,55,5.67,75.03,19.87,NA
2023,ABR,11,11,50,5.09,78.63,21.32,NA
2023,ABR,11,12,40,4.65,70.84,22.74,NA
2023,ABR,11,13,39,4.3,91.84,24.71,NA
2023,ABR,11,14,37,3.96,103.75,25.25,NA
2023,ABR,11,15,41,3.84,125.66,26.83,NA
2023,ABR,11,16,47,2.4,136.48,27.34,NA
2023,ABR,11,17,94,2.6,140.33,25.27,NA
2023,ABR,11,18,137,6.25,119.03,23.33,NA
2023,ABR,11,19,284,3.75,84.55,14.03,NA
2023,ABR,11,20,39,2.44,132.89,16.77,NA
2023,ABR,11,21,31,2.89,72.16,16.89,NA
2023,ABR,11,22,38,4.44,74.57,16.36,NA
2023,ABR,11,23,22,4.61,76.65,15.14,NA
2023,ABR,12,0,22,3.97,101,13.83,NA
2023,ABR,12,1,17,3.61,71.73,13.65,NA
2023,ABR,12,2,14,3.44,64.31,13.82,NA
2023,ABR,12,3,10,2.8,87.51,13.12,NA
2023,ABR,12,4,12,2.3,70.27,12.21,NA
2023,ABR,12,5,11,2.43,109.8,11.66,NA
2023,ABR,12,6,15,1.86,112.23,10.97,NA
2023,ABR,12,7,23,2.08,107.02,10.71,NA
2023,ABR,12,8,48,1.76,89.54,14.23,NA
2023,ABR,12,9,44,3.28,86.29,16.59,NA
2023,ABR,12,10,24,2.98,104.07,18.84,NA
2023,ABR,12,11,17,2.3,110.7,21.16,NA
2023,ABR,12,12,24,1.78,198.1,23.5,NA
2023,ABR,12,13,19,1.73,207.81,25.32,NA
2023,ABR,12,14,29,2.72,177.71,26.22,NA
2023,ABR,12,15,16,2.98,270.64,27.6,NA
2023,ABR,12,16,22,3.08,255.89,28.26,NA
2023,ABR,12,17,26,3.01,251.93,27.73,NA
2023,ABR,12,18,24,3.28,247.81,26.96,NA
2023,ABR,12,19,40,3.13,265.76,24.57,NA
2023,ABR,12,20,53,2.22,238.03,22.94,NA
2023,ABR,12,21,55,2.27,184.66,22.32,NA
2023,ABR,12,22,61,1.88,212.17,21.24,NA
2023,ABR,12,23,63,2.99,85.76,19.3,NA
2023,ABR,13,0,31,2.31,109.48,17.5,NA
2023,ABR,13,1,16,2.09,116.32,16.66,NA
2023,ABR,13,2,19,2.15,124.47,15.6,NA
2023,ABR,13,3,28,1.43,134.85,14.69,NA
2023,ABR,13,4,26,2.3,119.74,14.07,NA
2023,ABR,13,5,30,1.93,128.21,13.42,NA
2023,ABR,13,6,37,1.65,123.03,13.05,NA
2023,ABR,13,7,34,1.73,113.41,12.5,NA
2023,ABR,13,8,64,1.23,130.17,16.29,NA
2023,ABR,13,9,70,1.38,193.57,20.86,NA
2023,ABR,13,10,56,2.56,255.13,22.78,NA
2023,ABR,13,11,42,3.56,240.38,24.1,NA
2023,ABR,13,12,44,3.54,251.69,24.76,NA
2023,ABR,13,13,37,4.17,268.15,24.88,NA
2023,ABR,13,14,45,5.22,252.91,26.41,NA
2023,ABR,13,15,66,5.94,265.42,27.22,NA
2023,ABR,13,16,53,5.69,260.58,27.66,NA
2023,ABR,13,17,58,4.93,263.24,27.51,NA
2023,ABR,13,18,50,5.02,261.87,26.85,NA
2023,ABR,13,19,65,4.08,260.06,25.26,NA
2023,ABR,13,20,88,3.26,250.93,23.18,NA
2023,ABR,13,21,99,2.55,244.17,21.78,NA
2023,ABR,13,22,101,2.76,229.9,20.46,NA
2023,ABR,13,23,73,2.71,256.96,18.97,NA
2023,ABR,14,0,53,1.75,267.9,17.44,NA
2023,ABR,14,1,43,1.01,166.84,16.4,NA
2023,ABR,14,2,NA,0.99,154.47,15.29,NA
2023,ABR,14,3,NA,0.98,223.87,14.61,NA
2023,ABR,14,4,NA,0.96,129.71,13.66,NA
2023,ABR,14,5,NA,1.02,98.86,12.98,NA
2023,ABR,14,6,NA,1.26,109.86,12,NA
2023,ABR,14,7,NA,1.18,93.05,11.97,NA
2023,ABR,14,8,NA,1.14,116.84,14.5,NA
2023,ABR,14,9,NA,1.7,104.59,19.8,NA
2023,ABR,14,10,NA,1.42,207.83,23.67,NA
2023,ABR,14,11,NA,2.19,210.82,25.87,NA
2023,ABR,14,12,NA,3.06,208.62,26.82,NA
2023,ABR,14,13,NA,3.41,235.41,27.77,NA
2023,ABR,14,14,NA,3.8,252.72,28.64,NA
2023,ABR,14,15,NA,4.58,258.21,28.96,NA
2023,ABR,14,16,NA,5.44,273.91,28.92,NA
2023,ABR,14,17,NA,4.65,261.65,28.57,NA
2023,ABR,14,18,NA,4.28,266.79,27.36,NA
2023,ABR,14,19,NA,4.33,282.99,26.03,NA
2023,ABR,14,20,NA,3.22,267.64,24.66,NA
2023,ABR,14,21,74,3.23,240.8,23.22,NA
2023,ABR,14,22,69,2.71,236.93,22.23,NA
2023,ABR,14,23,63,2.55,246.08,20.48,NA
2023,ABR,15,0,51,2.43,258.16,19.2,NA
2023,ABR,15,1,45,1.12,214.53,18.14,NA
2023,ABR,15,2,55,1.28,221.91,16.98,NA
2023,ABR,15,3,50,1.32,221.19,15.78,NA
2023,ABR,15,4,39,1.27,270.31,15.3,NA
2023,ABR,15,5,44,1.02,257.79,14.53,NA
2023,ABR,15,6,43,0.97,256.84,14.47,NA
2023,ABR,15,7,46,1.13,296.27,14.78,NA
2023,ABR,15,8,83,1.3,283.82,15.38,NA
2023,ABR,15,9,73,2.11,268.15,18.39,NA
2023,ABR,15,10,66,2.17,278.3,22.42,NA
2023,ABR,15,11,45,2.31,258.64,24.84,NA
2023,ABR,15,12,51,3.4,280.94,26.06,NA
2023,ABR,15,13,30,3.68,285.22,26.9,NA
2023,ABR,15,14,27,4.08,253.89,27.34,NA
2023,ABR,15,15,22,3.67,263.95,28.41,NA
2023,ABR,15,16,35,4.1,260.72,28.55,NA
2023,ABR,15,17,56,4.52,245.9,28.57,NA
2023,ABR,15,18,71,4.94,256.55,27.61,NA
2023,ABR,15,19,49,3.96,276.63,26.15,NA
2023,ABR,15,20,67,2.65,267.72,23.52,NA
2023,ABR,15,21,75,2.69,285.74,22.26,NA
2023,ABR,15,22,108,1.79,307.17,20.93,NA
2023,ABR,15,23,92,1.77,307.86,19.61,NA
2023,ABR,16,0,71,1.25,246.61,18.85,NA
2023,ABR,16,1,79,2.28,249.57,18,NA
2023,ABR,16,2,71,1.26,219.02,17.1,NA
2023,ABR,16,3,77,1.45,115.74,15.73,NA
2023,ABR,16,4,69,1.5,129.16,14.31,NA
2023,ABR,16,5,74,0.97,149.44,13.88,NA
2023,ABR,16,6,74,1.13,116.55,13.87,NA
2023,ABR,16,7,70,1.75,114.1,13.8,NA
2023,ABR,16,8,60,1.88,140.45,16.91,NA
2023,ABR,16,9,68,2.66,122.47,20.53,NA
2023,ABR,16,10,50,3.96,102.11,23.06,NA
2023,ABR,16,11,45,3.9,110.24,25.42,NA
2023,ABR,16,12,37,3.33,103.8,27.14,NA
2023,ABR,16,13,36,3.3,122.39,28.77,NA
