fecha,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023-03-14 11:00:00,93.0,1.93,97.91,23.0,37.42
2023-03-14 12:00:00,66.0,1.98,208.29,25.0,34.05
2023-03-14 13:00:00,37.0,3.76,266.78,26.0,27.61
2023-03-14 14:00:00,40.0,3.63,258.89,27.0,24.5
2023-03-14 15:00:00,46.0,4.48,275.43,28.0,17.78
2023-03-14 16:00:00,42.0,3.47,263.09,28.0,18.05
2023-03-14 17:00:00,53.0,3.02,258.06,28.0,19.4
2023-03-14 18:00:00,53.0,3.76,225.06,27.0,17.95
2023-03-14 19:00:00,84.0,5.23,180.99,24.0,24.44
2023-03-14 20:00:00,80.0,3.54,163.12,21.0,28.84
2023-03-14 21:00:00,62.0,3.03,143.19,20.0,32.37
2023-03-14 22:00:00,57.0,2.62,120.56,19.0,35.41
2023-03-14 23:00:00,58.0,1.47,138.75,17.0,37.39
2023-03-15 00:00:00,57.0,2.42,105.81,17.0,38.92
2023-03-15 01:00:00,34.0,2.87,101.46,17.0,39.68
2023-03-15 02:00:00,30.0,2.8,117.98,16.0,43.61
2023-03-15 03:00:00,33.0,3.36,105.07,15.0,49.19
2023-03-15 04:00:00,41.0,3.97,83.74,15.0,59.06
2023-03-15 05:00:00,33.0,5.1,98.1,14.0,61.98
2023-03-15 06:00:00,27.0,5.46,89.88,14.0,62.71
2023-03-15 07:00:00,27.0,3.66,91.32,14.0,62.08
2023-03-15 08:00:00,53.0,2.99,117.38,14.0,60.78
2023-03-15 09:00:00,67.0,3.64,110.44,17.0,54.13
2023-03-15 10:00:00,56.0,3.39,104.74,20.0,44.88
2023-03-15 11:00:00,44.0,2.89,128.02,22.0,36.64
2023-03-15 12:00:00,44.0,2.2,135.82,23.0,33.67
2023-03-15 13:00:00,39.0,2.26,173.11,26.0,28.24
2023-03-15 14:00:00,30.0,2.29,186.19,27.0,24.75
2023-03-15 15:00:00,41.0,2.49,232.0,26.0,23.54
2023-03-15 16:00:00,138.0,6.3,170.94,24.0,29.47
2023-03-15 17:00:00,79.0,5.35,185.86,23.0,26.46
2023-03-15 18:00:00,191.0,5.41,255.13,20.0,34.88
2023-03-15 19:00:00,82.0,4.67,228.61,17.0,48.63
2023-03-15 20:00:00,46.0,4.14,75.69,17.0,51.77
2023-03-15 21:00:00,39.0,3.73,108.09,17.0,49.15
2023-03-15 22:00:00,56.0,4.04,101.25,17.0,51.67
2023-03-15 23:00:00,34.0,3.14,127.62,16.0,52.02
2023-03-16 00:00:00,25.0,3.49,201.24,16.0,57.07
2023-03-16 01:00:00,39.0,2.77,242.59,14.0,66.09
2023-03-16 02:00:00,36.0,1.73,180.8,13.0,71.14
2023-03-16 03:00:00,26.0,1.63,77.38,13.0,70.54
2023-03-16 04:00:00,24.0,2.91,106.86,13.0,68.5
2023-03-16 05:00:00,30.0,1.86,83.76,12.0,69.14
2023-03-16 06:00:00,27.0,2.5,127.16,12.0,70.7
2023-03-16 07:00:00,26.0,1.6,135.5,11.0,73.62
2023-03-16 08:00:00,39.0,1.2,126.6,13.0,70.45
2023-03-16 09:00:00,63.0,1.6,145.0,17.0,57.22
2023-03-16 10:00:00,50.0,1.66,223.86,21.0,45.4
2023-03-16 11:00:00,32.0,2.63,265.42,22.0,38.8
2023-03-16 12:00:00,26.0,3.27,262.85,23.0,32.82
2023-03-16 13:00:00,31.0,4.66,259.57,24.0,26.27
2023-03-16 14:00:00,39.0,4.4,246.92,25.0,22.83
2023-03-16 15:00:00,33.0,3.9,253.65,26.0,23.33
2023-03-16 16:00:00,29.0,3.79,274.11,27.0,20.7
2023-03-16 17:00:00,30.0,4.18,270.32,27.0,17.86
2023-03-16 18:00:00,27.0,3.15,258.45,26.0,16.98
2023-03-16 19:00:00,44.0,3.73,212.23,24.0,21.61
2023-03-16 20:00:00,170.0,4.29,168.27,20.0,38.59
2023-03-16 21:00:00,97.0,3.18,177.18,19.0,42.85
2023-03-16 22:00:00,103.0,1.65,136.93,18.0,42.4
2023-03-16 23:00:00,109.0,1.23,171.39,17.0,44.91
2023-03-17 00:00:00,95.0,1.71,208.29,16.0,47.31
2023-03-17 01:00:00,73.0,1.58,198.83,15.0,50.29
2023-03-17 02:00:00,87.0,2.17,219.96,15.0,53.33
2023-03-17 03:00:00,88.0,2.13,265.62,14.0,55.51
2023-03-17 04:00:00,100.0,2.0,270.66,13.0,59.09
2023-03-17 05:00:00,92.0,1.43,260.18,13.0,61.46
2023-03-17 06:00:00,85.0,0.97,221.43,12.0,61.34
2023-03-17 07:00:00,142.0,1.62,197.23,12.0,64.3
2023-03-17 08:00:00,138.0,1.93,245.59,14.0,62.33
2023-03-17 09:00:00,109.0,1.83,288.87,19.0,51.66
2023-03-17 10:00:00,88.0,2.15,294.41,21.0,43.75
2023-03-17 11:00:00,72.0,2.82,273.13,23.0,39.54
2023-03-17 12:00:00,44.0,2.89,246.25,24.0,33.95
2023-03-17 13:00:00,32.0,3.38,272.82,24.0,29.94
2023-03-17 14:00:00,27.0,3.05,230.18,26.0,26.68
2023-03-17 15:00:00,36.0,3.39,258.63,26.0,24.28
2023-03-17 16:00:00,36.0,3.09,242.1,27.0,20.2
2023-03-17 17:00:00,36.0,3.14,244.97,27.0,19.57
2023-03-17 18:00:00,42.0,2.98,236.88,26.0,19.5
2023-03-17 19:00:00,50.0,3.23,249.61,25.0,21.08
2023-03-17 20:00:00,56.0,2.95,250.13,23.0,22.82
2023-03-17 21:00:00,72.0,2.58,238.91,21.0,24.85
2023-03-17 22:00:00,69.0,3.42,232.79,20.0,31.35
2023-03-17 23:00:00,69.0,2.92,236.25,19.0,37.73
2023-03-18 00:00:00,43.0,2.66,236.62,19.0,40.34
2023-03-18 01:00:00,37.0,2.29,275.87,18.0,42.45
2023-03-18 02:00:00,28.0,2.22,252.4,17.0,42.68
2023-03-18 03:00:00,33.0,1.92,258.28,16.0,45.35
2023-03-18 04:00:00,26.0,2.27,259.96,15.0,47.05
2023-03-18 05:00:00,32.0,1.26,270.2,14.0,49.26
2023-03-18 06:00:00,30.0,1.02,247.27,13.0,50.91
2023-03-18 07:00:00,38.0,1.16,256.86,12.0,52.12
2023-03-18 08:00:00,61.0,1.23,292.24,15.0,50.71
2023-03-18 09:00:00,57.0,1.82,291.87,19.0,42.25
2023-03-18 10:00:00,50.0,2.49,279.24,21.0,38.11
2023-03-18 11:00:00,42.0,2.43,247.43,23.0,34.27
2023-03-18 12:00:00,87.0,3.36,241.87,24.0,32.41
2023-03-18 13:00:00,34.0,3.6,274.56,25.0,29.23
2023-03-18 14:00:00,152.0,3.63,248.79,26.0,24.41
2023-03-18 15:00:00,54.0,3.99,255.39,26.0,23.06
2023-03-18 16:00:00,52.0,4.46,260.19,26.0,21.95
2023-03-18 17:00:00,84.0,4.94,254.5,26.0,22.18
2023-03-18 18:00:00,107.0,4.28,231.32,25.0,24.53
2023-03-18 19:00:00,103.0,3.8,225.12,23.0,27.42
2023-03-18 20:00:00,86.0,4.45,237.92,22.0,27.49
2023-03-18 21:00:00,59.0,3.24,209.49,20.0,31.63
2023-03-18 22:00:00,73.0,1.84,198.52,18.0,36.2
2023-03-18 23:00:00,92.0,0.97,192.12,17.0,39.13
2023-03-19 00:00:00,62.0,1.21,149.27,16.0,41.4
2023-03-19 01:00:00,45.0,1.52,158.06,15.0,44.55
2023-03-19 02:00:00,41.0,3.25,85.71,14.0,55.36
2023-03-19 03:00:00,32.0,3.85,106.48,12.0,66.0
2023-03-19 04:00:00,37.0,4.77,105.82,11.0,70.64
2023-03-19 05:00:00,30.0,4.2,94.5,10.0,71.28
2023-03-19 06:00:00,24.0,3.72,92.53,10.0,67.39
2023-03-19 07:00:00,26.0,3.65,99.47,9.0,70.33
2023-03-19 08:00:00,32.0,3.69,97.97,10.0,68.18
2023-03-19 09:00:00,31.0,4.71,100.32,13.0,60.2
2023-03-19 10:00:00,34.0,4.94,93.94,15.0,55.12
2023-03-19 11:00:00,35.0,3.83,92.91,18.0,48.42
2023-03-19 12:00:00,27.0,2.61,110.95,21.0,37.93
2023-03-19 13:00:00,32.0,2.75,137.26,23.0,30.89
2023-03-19 14:00:00,17.0,2.73,169.25,24.0,25.85
2023-03-19 15:00:00,22.0,2.61,183.91,25.0,23.1
2023-03-19 16:00:00,20.0,2.0,209.96,26.0,21.75
2023-03-19 17:00:00,25.0,3.39,268.68,26.0,18.92
2023-03-19 18:00:00,33.0,3.27,265.8,26.0,18.82
2023-03-19 19:00:00,44.0,3.56,263.29,24.0,19.51
2023-03-19 20:00:00,42.0,2.65,259.47,21.0,20.2
2023-03-19 21:00:00,105.0,4.53,121.08,18.0,32.52
2023-03-19 22:00:00,129.0,5.34,80.65,14.0,47.59
2023-03-19 23:00:00,64.0,4.81,88.05,12.0,53.28
2023-03-20 00:00:00,45.0,5.03,86.96,11.0,58.07
2023-03-20 01:00:00,46.0,4.66,83.09,10.0,61.88
2023-03-20 02:00:00,19.0,4.25,93.26,9.0,62.95
2023-03-20 03:00:00,16.0,4.13,96.25,8.0,65.78
2023-03-20 04:00:00,14.0,3.88,100.97,8.0,68.63
2023-03-20 05:00:00,16.0,3.45,109.31,7.0,71.65
2023-03-20 06:00:00,11.0,3.47,99.15,6.0,73.72
2023-03-20 07:00:00,26.0,3.1,97.81,6.0,75.94
2023-03-20 08:00:00,25.0,3.72,105.25,8.0,71.53
2023-03-20 09:00:00,36.0,4.34,93.44,11.0,61.89
2023-03-20 10:00:00,43.0,4.23,94.11,14.0,52.55
2023-03-20 11:00:00,50.0,3.51,107.31,17.0,44.3
2023-03-20 12:00:00,48.0,2.43,131.3,20.0,35.64
2023-03-20 13:00:00,36.0,1.93,223.82,23.0,27.85
2023-03-20 14:00:00,27.0,2.35,226.08,24.0,23.92
2023-03-20 15:00:00,27.0,3.68,253.47,26.0,19.87
2023-03-20 16:00:00,40.0,3.59,255.92,27.0,18.33
2023-03-20 17:00:00,50.0,4.95,265.37,26.0,14.77
2023-03-20 18:00:00,37.0,4.39,271.88,26.0,14.17
2023-03-20 19:00:00,57.0,3.64,263.63,24.0,13.82
2023-03-20 20:00:00,58.0,2.35,264.82,21.0,16.22
2023-03-20 21:00:00,75.0,1.71,222.91,19.0,19.74
2023-03-20 22:00:00,73.0,2.36,205.84,18.0,21.85
2023-03-20 23:00:00,59.0,1.15,230.77,16.0,23.33
2023-03-21 00:00:00,51.0,1.09,267.01,15.0,26.28
2023-03-21 01:00:00,49.0,1.08,159.3,14.0,28.6
2023-03-21 02:00:00,38.0,1.82,312.0,13.0,29.8
2023-03-21 03:00:00,35.0,2.03,297.33,13.0,30.35
2023-03-21 04:00:00,35.0,1.21,229.37,12.0,32.96
2023-03-21 05:00:00,37.0,1.19,201.37,11.0,35.19
2023-03-21 06:00:00,61.0,1.1,257.74,11.0,36.31
2023-03-21 07:00:00,59.0,1.04,249.23,10.0,39.0
2023-03-21 08:00:00,76.0,1.21,287.83,14.0,39.92
2023-03-21 09:00:00,99.0,1.62,275.78,19.0,30.97
2023-03-21 10:00:00,65.0,1.78,271.23,21.0,28.59
2023-03-21 11:00:00,36.0,1.8,216.1,23.0,27.29
2023-03-21 12:00:00,32.0,2.31,208.55,24.0,22.69
2023-03-21 13:00:00,29.0,2.89,194.09,26.0,17.1
2023-03-21 14:00:00,29.0,3.57,234.8,27.0,12.61
2023-03-21 15:00:00,31.0,3.77,266.27,28.0,11.74
2023-03-21 16:00:00,21.0,3.46,277.26,29.0,10.92
2023-03-21 17:00:00,26.0,3.36,288.45,29.0,10.62
2023-03-21 18:00:00,27.0,3.14,285.82,28.0,10.72
2023-03-21 19:00:00,34.0,2.72,303.64,26.0,12.14
2023-03-21 20:00:00,54.0,1.12,308.31,23.0,14.05
2023-03-21 21:00:00,101.0,0.97,268.75,21.0,16.39
2023-03-21 22:00:00,160.0,1.12,226.23,19.0,20.43
2023-03-21 23:00:00,133.0,1.26,266.31,19.0,21.75
2023-03-22 00:00:00,67.0,1.45,273.62,17.0,22.84
2023-03-22 01:00:00,78.0,0.96,145.39,16.0,26.68
2023-03-22 02:00:00,95.0,1.55,105.57,14.0,30.47
2023-03-22 03:00:00,85.0,0.96,143.47,13.0,32.2
2023-03-22 04:00:00,81.0,0.97,154.39,12.0,31.86
2023-03-22 05:00:00,73.0,0.97,147.16,12.0,34.32
2023-03-22 06:00:00,79.0,0.97,264.93,11.0,33.61
2023-03-22 07:00:00,82.0,1.04,190.62,11.0,38.25
2023-03-22 08:00:00,118.0,0.97,210.3,15.0,40.08
2023-03-22 09:00:00,114.0,1.16,281.72,20.0,31.48
2023-03-22 10:00:00,99.0,2.1,262.67,22.0,26.56
2023-03-22 11:00:00,66.0,2.11,278.41,25.0,24.73
2023-03-22 12:00:00,47.0,2.45,243.39,26.0,23.03
2023-03-22 13:00:00,44.0,2.59,246.91,28.0,19.31
2023-03-22 14:00:00,33.0,2.08,236.63,29.0,16.87
2023-03-22 15:00:00,40.0,2.77,163.62,30.0,14.95
2023-03-22 16:00:00,43.0,2.39,169.19,30.0,13.09
2023-03-22 17:00:00,33.0,1.92,185.95,31.0,12.78
2023-03-22 18:00:00,34.0,2.05,150.06,30.0,13.16
2023-03-22 19:00:00,56.0,2.28,272.67,28.0,14.17
2023-03-22 20:00:00,82.0,1.66,301.43,25.0,16.69
2023-03-22 21:00:00,122.0,0.96,235.69,23.0,18.88
2023-03-22 22:00:00,179.0,2.25,187.7,22.0,23.27
2023-03-22 23:00:00,93.0,2.12,108.06,21.0,27.42
2023-03-23 00:00:00,65.0,1.07,201.68,20.0,28.8
2023-03-23 01:00:00,67.0,1.23,199.87,19.0,31.91
2023-03-23 02:00:00,85.0,0.97,217.7,18.0,33.73
2023-03-23 03:00:00,74.0,1.03,214.95,17.0,36.71
2023-03-23 04:00:00,74.0,1.0,244.33,16.0,37.98
2023-03-23 05:00:00,65.0,1.16,270.83,15.0,40.18
2023-03-23 06:00:00,64.0,1.42,240.14,14.0,42.19
2023-03-23 07:00:00,66.0,1.87,250.17,14.0,42.6
2023-03-23 08:00:00,97.0,0.98,206.74,16.0,41.2
2023-03-23 09:00:00,126.0,1.22,229.8,22.0,33.06
2023-03-23 10:00:00,76.0,2.31,257.4,24.0,31.46
2023-03-23 11:00:00,47.0,2.86,278.68,25.0,27.88
2023-03-23 12:00:00,38.0,3.1,267.67,27.0,25.02
2023-03-23 13:00:00,41.0,2.95,242.94,28.0,22.47
2023-03-23 14:00:00,37.0,3.01,252.95,29.0,20.86
2023-03-23 15:00:00,42.0,2.68,222.71,30.0,20.35
2023-03-23 16:00:00,42.0,3.0,230.17,30.0,18.66
2023-03-23 17:00:00,51.0,2.62,250.07,31.0,17.51
2023-03-23 18:00:00,87.0,2.47,269.44,29.0,17.68
2023-03-23 19:00:00,52.0,1.52,268.21,27.0,19.27
2023-03-23 20:00:00,67.0,2.01,257.85,25.0,22.94
2023-03-23 21:00:00,84.0,2.74,256.66,24.0,26.03
2023-03-23 22:00:00,95.0,4.03,241.13,24.0,27.44
2023-03-23 23:00:00,86.0,3.3,252.98,22.0,30.01
2023-03-24 00:00:00,48.0,1.85,296.7,20.0,31.73
2023-03-24 01:00:00,53.0,3.0,279.23,20.0,33.13
2023-03-24 02:00:00,45.0,2.27,234.76,19.0,34.37
2023-03-24 03:00:00,49.0,2.02,229.42,18.0,37.07
2023-03-24 04:00:00,34.0,1.81,227.46,17.0,40.24
2023-03-24 05:00:00,38.0,1.52,231.9,16.0,42.31
2023-03-24 06:00:00,38.0,1.93,274.42,15.0,44.84
2023-03-24 07:00:00,44.0,1.52,268.61,14.0,46.39
2023-03-24 08:00:00,77.0,1.52,247.15,17.0,45.61
2023-03-24 09:00:00,83.0,1.99,287.35,21.0,35.24
2023-03-24 10:00:00,70.0,2.97,259.57,23.0,27.62
2023-03-24 11:00:00,44.0,3.8,266.03,25.0,22.64
2023-03-24 12:00:00,32.0,3.89,266.04,26.0,19.64
2023-03-24 13:00:00,37.0,4.22,268.72,27.0,17.66
2023-03-24 14:00:00,44.0,4.6,259.6,28.0,15.87
2023-03-24 15:00:00,56.0,4.5,258.22,29.0,15.17
2023-03-24 16:00:00,51.0,4.43,263.28,29.0,14.12
2023-03-24 17:00:00,52.0,4.26,276.31,29.0,13.47
2023-03-24 18:00:00,48.0,4.03,275.14,29.0,14.45
2023-03-24 19:00:00,67.0,4.0,276.69,27.0,14.56
2023-03-24 20:00:00,61.0,3.39,286.53,25.0,15.16
2023-03-24 21:00:00,83.0,1.26,229.58,22.0,17.31
2023-03-24 22:00:00,104.0,1.3,235.29,21.0,19.24
2023-03-24 23:00:00,105.0,0.96,263.27,20.0,20.74
2023-03-25 00:00:00,82.0,2.14,281.19,19.0,23.39
2023-03-25 01:00:00,82.0,2.32,292.02,19.0,22.59
2023-03-25 02:00:00,78.0,1.79,270.82,18.0,23.18
2023-03-25 03:00:00,68.0,1.7,251.68,16.0,27.6
2023-03-25 04:00:00,47.0,1.52,263.91,16.0,29.34
2023-03-25 05:00:00,41.0,1.31,295.21,15.0,30.77
2023-03-25 06:00:00,58.0,1.12,266.12,14.0,33.88
2023-03-25 07:00:00,64.0,1.13,174.77,13.0,37.24
2023-03-25 08:00:00,126.0,1.15,144.34,16.0,35.34
2023-03-25 09:00:00,149.0,1.02,160.2,21.0,28.82
2023-03-25 10:00:00,108.0,1.32,225.83,24.0,23.0
2023-03-25 11:00:00,74.0,1.64,231.51,26.0,18.86
2023-03-25 12:00:00,44.0,2.74,247.86,28.0,15.65
2023-03-25 13:00:00,35.0,2.47,260.35,28.0,14.67
2023-03-25 14:00:00,36.0,3.44,250.98,30.0,14.71
2023-03-25 15:00:00,37.0,3.1,222.43,30.0,14.39
2023-03-25 16:00:00,43.0,3.49,254.09,30.0,13.66
2023-03-25 17:00:00,48.0,2.66,229.22,31.0,13.78
2023-03-25 18:00:00,43.0,2.88,267.9,29.0,12.82
2023-03-25 19:00:00,48.0,2.04,264.15,28.0,13.99
2023-03-25 20:00:00,83.0,1.47,224.33,26.0,17.91
2023-03-25 21:00:00,99.0,2.65,233.68,24.0,18.19
2023-03-25 22:00:00,80.0,3.65,246.45,23.0,18.67
2023-03-25 23:00:00,62.0,2.42,242.58,21.0,22.01
2023-03-26 00:00:00,50.0,2.01,262.76,20.0,25.63
2023-03-26 01:00:00,48.0,1.17,251.45,19.0,26.74
2023-03-26 02:00:00,58.0,1.62,195.02,18.0,29.49
2023-03-26 03:00:00,69.0,2.02,220.35,17.0,31.63
2023-03-26 04:00:00,41.0,1.95,277.83,17.0,31.81
2023-03-26 05:00:00,42.0,1.75,266.95,15.0,35.14
2023-03-26 06:00:00,43.0,1.39,264.71,14.0,38.59
2023-03-26 07:00:00,48.0,1.14,228.91,14.0,40.74
2023-03-26 08:00:00,63.0,0.97,233.52,17.0,38.43
2023-03-26 09:00:00,53.0,1.34,269.36,22.0,31.83
2023-03-26 10:00:00,56.0,1.71,248.41,24.0,26.15
2023-03-26 11:00:00,42.0,2.33,269.88,26.0,23.06
2023-03-26 12:00:00,34.0,2.37,261.33,27.0,20.39
2023-03-26 13:00:00,33.0,3.84,264.76,28.0,16.54
2023-03-26 14:00:00,54.0,4.46,267.55,29.0,13.61
2023-03-26 15:00:00,56.0,4.67,263.14,30.0,11.58
2023-03-26 16:00:00,69.0,4.11,251.33,31.0,12.98
2023-03-26 17:00:00,57.0,4.1,254.28,30.0,12.96
2023-03-26 18:00:00,46.0,3.64,280.88,30.0,12.42
2023-03-26 19:00:00,43.0,3.82,297.19,28.0,12.26
2023-03-26 20:00:00,60.0,2.58,268.34,25.0,15.62
2023-03-26 21:00:00,86.0,1.84,234.88,24.0,18.59
2023-03-26 22:00:00,107.0,1.23,216.97,21.0,20.04
2023-03-26 23:00:00,84.0,1.94,281.0,21.0,22.07
2023-03-27 00:00:00,79.0,1.62,242.78,19.0,23.11
2023-03-27 01:00:00,88.0,1.85,293.01,19.0,24.32
2023-03-27 02:00:00,48.0,1.32,268.21,17.0,26.3
2023-03-27 03:00:00,39.0,2.18,257.06,17.0,29.23
2023-03-27 04:00:00,38.0,1.0,261.33,15.0,30.65
2023-03-27 05:00:00,31.0,0.97,248.94,15.0,31.72
2023-03-27 06:00:00,38.0,0.96,208.29,14.0,35.82
2023-03-27 07:00:00,80.0,0.97,148.34,12.0,38.24
2023-03-27 08:00:00,116.0,1.15,150.83,15.0,36.79
2023-03-27 09:00:00,146.0,0.97,155.82,20.0,29.83
2023-03-27 10:00:00,120.0,1.35,260.45,24.0,24.37
2023-03-27 11:00:00,75.0,1.82,252.18,26.0,18.95
2023-03-27 12:00:00,55.0,2.25,239.35,29.0,16.25
2023-03-27 13:00:00,50.0,3.74,286.51,29.0,15.06
2023-03-27 14:00:00,45.0,3.47,279.75,30.0,15.34
2023-03-27 15:00:00,41.0,3.23,249.03,31.0,13.93
2023-03-27 16:00:00,48.0,3.31,273.07,32.0,13.49
2023-03-27 17:00:00,48.0,3.65,281.83,32.0,13.15
2023-03-27 18:00:00,49.0,3.38,290.59,31.0,12.99
2023-03-27 19:00:00,61.0,3.42,305.49,29.0,15.57
2023-03-27 20:00:00,80.0,2.74,280.25,26.0,18.09
2023-03-27 21:00:00,87.0,2.22,263.75,24.0,20.79
2023-03-27 22:00:00,93.0,1.58,257.38,22.0,22.45
2023-03-27 23:00:00,75.0,2.37,264.77,21.0,25.82
2023-03-28 00:00:00,67.0,3.05,290.09,20.0,27.98
2023-03-28 01:00:00,44.0,2.33,261.4,20.0,27.94
2023-03-28 02:00:00,44.0,0.97,175.67,18.0,29.69
2023-03-28 03:00:00,56.0,1.21,245.21,17.0,30.74
2023-03-28 04:00:00,37.0,1.42,224.11,16.0,32.51
2023-03-28 05:00:00,39.0,1.43,260.64,16.0,33.59
2023-03-28 06:00:00,40.0,1.14,283.79,14.0,36.92
2023-03-28 07:00:00,66.0,1.0,248.24,13.0,40.37
2023-03-28 08:00:00,103.0,0.96,185.54,17.0,36.72
2023-03-28 09:00:00,198.0,1.55,107.2,21.0,29.32
2023-03-28 10:00:00,129.0,1.11,191.68,25.0,23.22
2023-03-28 11:00:00,94.0,1.27,229.6,27.0,18.0
2023-03-28 12:00:00,86.0,1.81,244.97,29.0,14.72
2023-03-28 13:00:00,109.0,2.23,197.67,30.0,15.31
2023-03-28 14:00:00,81.0,2.42,218.69,31.0,16.51
2023-03-28 15:00:00,67.0,2.43,208.25,32.0,14.87
2023-03-28 16:00:00,65.0,2.37,196.96,33.0,13.51
2023-03-28 17:00:00,74.0,2.48,185.6,33.0,13.29
2023-03-28 18:00:00,77.0,2.4,224.89,32.0,13.5
2023-03-28 19:00:00,90.0,2.07,248.61,29.0,13.94
2023-03-28 20:00:00,124.0,3.52,129.37,27.0,23.0
2023-03-28 21:00:00,353.0,6.49,90.79,24.0,42.07
2023-03-28 22:00:00,388.0,6.95,88.07,22.0,49.69
2023-03-28 23:00:00,205.0,5.57,85.26,21.0,52.92
2023-03-29 00:00:00,78.0,4.1,79.4,20.0,54.04
2023-03-29 01:00:00,42.0,4.36,92.19,20.0,54.67
2023-03-29 02:00:00,33.0,4.53,92.57,19.0,58.74
2023-03-29 03:00:00,34.0,4.65,91.74,18.0,61.84
2023-03-29 04:00:00,35.0,4.16,84.75,17.0,63.52
2023-03-29 05:00:00,47.0,3.6,74.34,17.0,66.36
2023-03-29 06:00:00,54.0,3.16,78.41,16.0,68.63
2023-03-29 07:00:00,54.0,3.48,101.51,16.0,69.39
2023-03-29 08:00:00,69.0,3.53,101.19,17.0,67.07
2023-03-29 09:00:00,74.0,4.74,102.34,19.0,60.98
2023-03-29 10:00:00,77.0,3.99,105.58,22.0,51.05
2023-03-29 11:00:00,65.0,3.27,116.91,24.0,39.57
2023-03-29 12:00:00,63.0,2.76,97.07,26.0,31.68
2023-03-29 13:00:00,59.0,2.33,195.78,29.0,26.28
2023-03-29 14:00:00,56.0,2.44,211.21,30.0,23.34
2023-03-29 15:00:00,64.0,2.68,224.89,31.0,21.39
2023-03-29 16:00:00,72.0,2.17,211.35,31.0,19.49
2023-03-29 17:00:00,69.0,2.01,172.4,31.0,16.75
2023-03-29 18:00:00,76.0,1.16,128.07,30.0,16.26
2023-03-29 19:00:00,78.0,1.6,271.62,28.0,18.87
2023-03-29 20:00:00,100.0,2.11,264.91,27.0,21.75
2023-03-29 21:00:00,103.0,4.69,73.37,25.0,31.17
2023-03-29 22:00:00,120.0,4.23,96.68,23.0,32.7
2023-03-29 23:00:00,103.0,4.04,199.9,18.0,60.55
2023-03-30 00:00:00,52.0,4.24,153.66,15.0,85.18
2023-03-30 01:00:00,45.0,1.3,145.37,17.0,76.94
2023-03-30 02:00:00,34.0,1.48,261.39,16.0,79.35
2023-03-30 03:00:00,28.0,1.31,142.59,16.0,79.77
2023-03-30 04:00:00,36.0,1.11,239.2,15.0,82.08
2023-03-30 05:00:00,38.0,1.74,281.1,15.0,81.74
2023-03-30 06:00:00,34.0,1.07,257.42,15.0,79.59
2023-03-30 07:00:00,48.0,1.04,250.99,14.0,80.53
2023-03-30 08:00:00,78.0,0.97,166.26,16.0,75.91
2023-03-30 09:00:00,83.0,1.23,275.27,21.0,61.62
2023-03-30 10:00:00,63.0,1.13,229.26,24.0,42.16
2023-03-30 11:00:00,43.0,2.08,253.59,26.0,33.51
2023-03-30 12:00:00,25.0,2.64,259.75,26.0,31.54
2023-03-30 13:00:00,38.0,2.83,275.11,26.0,30.04
2023-03-30 14:00:00,42.0,3.23,281.95,27.0,28.75
2023-03-30 15:00:00,57.0,2.62,256.97,27.0,27.48
2023-03-30 16:00:00,51.0,2.81,271.32,27.0,28.0
2023-03-30 17:00:00,51.0,2.92,276.86,28.0,26.2
2023-03-30 18:00:00,59.0,3.21,304.13,26.0,27.08
2023-03-30 19:00:00,48.0,1.89,261.59,25.0,29.47
2023-03-30 20:00:00,51.0,1.64,208.15,24.0,32.18
2023-03-30 21:00:00,70.0,2.48,224.17,23.0,33.85
2023-03-30 22:00:00,77.0,2.64,235.19,22.0,35.03
2023-03-30 23:00:00,75.0,2.65,245.03,21.0,37.82
2023-03-31 00:00:00,65.0,2.15,243.67,20.0,40.96
2023-03-31 01:00:00,64.0,1.71,289.7,19.0,44.47
2023-03-31 02:00:00,55.0,2.7,267.22,19.0,45.98
2023-03-31 03:00:00,48.0,2.01,278.63,18.0,46.34
2023-03-31 04:00:00,48.0,1.32,229.87,16.0,45.47
2023-03-31 05:00:00,41.0,1.81,222.71,15.0,45.0
2023-03-31 06:00:00,40.0,1.59,257.57,15.0,44.62
2023-03-31 07:00:00,47.0,1.54,286.95,14.0,48.14
2023-03-31 08:00:00,50.0,1.61,277.05,16.0,47.02
2023-03-31 09:00:00,66.0,1.35,277.38,21.0,35.76
2023-03-31 10:00:00,67.0,1.7,263.05,23.0,28.75
2023-03-31 11:00:00,55.0,1.89,265.94,25.0,22.84
2023-03-31 12:00:00,45.0,2.5,268.78,27.0,22.03
2023-03-31 13:00:00,51.0,2.74,245.79,28.0,20.93
2023-03-31 14:00:00,35.0,2.0,225.4,29.0,20.33
2023-03-31 15:00:00,41.0,1.97,157.9,30.0,18.83
2023-03-31 16:00:00,53.0,2.46,222.54,31.0,17.84
2023-03-31 17:00:00,57.0,2.75,264.54,30.0,18.26
2023-03-31 18:00:00,62.0,2.93,271.03,29.0,18.97
2023-03-31 19:00:00,62.0,3.31,308.55,27.0,20.17
2023-03-31 20:00:00,78.0,2.04,309.27,25.0,23.89
2023-03-31 21:00:00,88.0,1.48,315.97,24.0,26.14
2023-03-31 22:00:00,105.0,2.13,269.04,23.0,28.29
2023-03-31 23:00:00,109.0,1.19,200.86,21.0,29.58
2023-05-01 00:00:00,102.0,1.14,112.16,20.0,20.24
2023-05-01 01:00:00,98.0,1.0,200.43,18.0,23.03
