YEAR,MONTH,DAY,HOUR,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2022,SEP,18,14,18,3.25,124,22,64.42
2022,SEP,18,15,20,3.14,130.55,19,85.5
2022,SEP,18,16,11,3.24,98.46,21,78.1
2022,SEP,18,17,11,3.24,110.4,22,63.55
2022,SEP,18,18,20,2.69,129,21,70.8
2022,SEP,18,19,9,2.69,111.25,20,70.33
2022,SEP,18,20,17,2.25,115.16,19,76.68
2022,SEP,18,21,24,2.8,141.34,16,93.05
2022,SEP,18,22,9,1.03,129.11,16,98.38
2022,SEP,18,23,7,0.99,190.27,16,98.84
2022,SEP,19,0,11,0.98,156.31,16,99.19
2022,SEP,19,1,10,1.1,172.63,16,99.18
2022,SEP,19,2,13,1.42,142.76,16,99.37
2022,SEP,19,3,14,1.68,107.06,16,99.75
2022,SEP,19,4,12,1.36,118.44,16,99.81
2022,SEP,19,5,20,2.31,94.9,16,NA
2022,SEP,19,6,22,2.9,101.34,16,98.62
2022,SEP,19,7,19,2.4,102.41,15,98.49
2022,SEP,19,8,20,2.32,108.96,16,97.63
2022,SEP,19,9,18,2.6,95.88,17,93.18
2022,SEP,19,10,12,3.17,87.42,20,85.33
2022,SEP,19,11,18,5.21,97.2,21,72.05
2022,SEP,19,12,11,5.09,93.67,21,67.6
2022,SEP,19,13,16,5.05,82.33,22,60.84
2022,SEP,19,14,11,5.45,73.52,24,51.53
2022,SEP,19,15,10,4.88,70.6,25,48.38
2022,SEP,19,16,12,4.84,65.57,25,46.47
2022,SEP,19,17,11,4.77,70.37,25,46.95
2022,SEP,19,18,28,5.22,153.96,17,78.31
2022,SEP,19,19,NA,2.63,151.92,15,91.49
2022,SEP,19,20,5,1.77,83.89,15,92.43
2022,SEP,19,21,15,1.64,96.97,16,93.4
2022,SEP,19,22,14,2.57,130.98,16,93.95
2022,SEP,19,23,15,1.88,106.07,16,92.87
2022,SEP,20,0,24,2.04,83.53,15,94.19
2022,SEP,20,1,28,1.65,104.21,15,93.93
2022,SEP,20,2,22,2.1,90.97,15,92.87
2022,SEP,20,3,13,2.81,87.48,15,92.11
2022,SEP,20,4,10,2.31,116.5,15,92.15
2022,SEP,20,5,9,2.81,91.35,15,90.59
2022,SEP,20,6,18,2.38,97.82,15,91.08
2022,SEP,20,7,19,2.85,99.26,14,92.68
2022,SEP,20,8,18,3.4,88.83,16,88.68
2022,SEP,20,9,22,3.71,95.52,18,79.6
2022,SEP,20,10,19,4.46,94.67,19,70.73
2022,SEP,20,11,23,4.33,73.35,21,61.01
2022,SEP,20,12,15,4.42,96.36,24,50.56
2022,SEP,20,13,24,5.73,68.18,24,44.51
2022,SEP,20,14,16,5.01,71.52,25,41.29
2022,SEP,20,15,16,5.01,73.73,25,37.76
2022,SEP,20,16,14,5.12,70.17,26,38.91
2022,SEP,20,17,21,5.46,54.63,25,41.05
2022,SEP,20,18,23,5.52,53.47,23,47.38
2022,SEP,20,19,19,5.21,52.43,21,52.58
2022,SEP,20,20,21,4.48,48.1,20,56.86
2022,SEP,20,21,14,3.4,55.34,19,62.38
2022,SEP,20,22,17,3.06,54.49,18,64.97
2022,SEP,20,23,14,3.09,72.73,18,67.63
2022,SEP,21,0,14,2.72,106.67,16,75.92
2022,SEP,21,1,13,2.77,93.24,16,81.1
2022,SEP,21,2,12,3.31,94.52,15,83.33
2022,SEP,21,3,8,3.12,69.05,15,84.09
2022,SEP,21,4,7,3.49,80.12,15,81.53
2022,SEP,21,5,15,2.97,91.04,14,84.29
2022,SEP,21,6,17,1.77,130.01,13,87.7
2022,SEP,21,7,23,1.94,104.39,13,89.5
2022,SEP,21,8,23,2.4,108.22,16,80.07
2022,SEP,21,9,22,4.37,74.57,18,69.76
2022,SEP,21,10,25,4.72,67.43,20,58.38
2022,SEP,21,11,16,4.84,91.58,22,49.99
2022,SEP,21,12,21,5.01,77.41,23,40.93
2022,SEP,21,13,14,5.14,88.38,24,36.84
2022,SEP,21,14,10,4.36,76.83,25,35.97
2022,SEP,21,15,12,4.25,82.63,26,32.29
2022,SEP,21,16,15,4.15,74.11,26,30.2
2022,SEP,21,17,16,4,77.31,27,28.97
2022,SEP,21,18,19,5.24,60.19,25,33.05
2022,SEP,21,19,27,5.74,49.58,23,40.27
2022,SEP,21,20,17,5.8,46.48,20,48.11
2022,SEP,21,21,18,6.34,44.38,19,54.23
2022,SEP,21,22,15,5.76,48.53,18,60.33
2022,SEP,21,23,17,3.81,64.08,17,64.84
2022,SEP,22,0,14,2.07,92.35,15,71.21
2022,SEP,22,1,9,2.13,114.19,14,75.85
2022,SEP,22,2,17,2.34,126.57,13,81.25
2022,SEP,22,3,14,2.64,87.86,14,80.54
2022,SEP,22,4,13,2.83,100.38,14,81.13
2022,SEP,22,5,15,2.47,87.42,13,81.89
2022,SEP,22,6,19,2.27,102.74,12,84.36
2022,SEP,22,7,32,1.56,143.43,12,86.01
2022,SEP,22,8,25,2.12,140.11,14,83.68
2022,SEP,22,9,29,2.97,109.24,17,74.63
2022,SEP,22,10,23,4.97,91.22,20,57.38
2022,SEP,22,11,26,4.64,73.01,21,50.6
2022,SEP,22,12,23,4.62,62.71,23,44.8
2022,SEP,22,13,19,4.38,91.29,24,41.54
2022,SEP,22,14,18,4.53,99.87,25,37.48
2022,SEP,22,15,20,4.53,93.47,26,34.19
2022,SEP,22,16,21,4.04,81.82,26,34.51
2022,SEP,22,17,25,4.36,72.01,25,38.97
2022,SEP,22,18,26,4.32,60.21,24,42.59
2022,SEP,22,19,48,4.57,55.29,22,47.36
2022,SEP,22,20,35,5.17,53.43,20,54.36
2022,SEP,22,21,20,5.56,46.87,20,57.9
2022,SEP,22,22,16,4.82,48.57,19,61.67
2022,SEP,22,23,13,3.77,65.06,18,64.04
2022,SEP,23,0,18,2.96,61.06,18,66.95
2022,SEP,23,1,NA,2.5,89.61,17,69.35
2022,SEP,23,2,8,3.08,113.93,17,71.66
2022,SEP,23,3,9,3.34,87.17,16,73.47
2022,SEP,23,4,9,2.64,61.38,16,72.31
2022,SEP,23,5,5,1.68,124.82,16,74.7
2022,SEP,23,6,10,1.61,139.33,14,80.98
2022,SEP,23,7,20,1.75,149.2,14,85.95
2022,SEP,23,8,26,2.99,114.25,17,81.39
2022,SEP,23,9,30,3.44,106.36,19,69.74
2022,SEP,23,10,24,4.48,77.86,21,58.32
2022,SEP,23,11,16,4.79,67.05,22,52.7
2022,SEP,23,12,15,4.33,78.94,23,49.34
2022,SEP,23,13,13,4.18,77.46,25,44.94
2022,SEP,23,14,17,4.13,102.3,26,40.98
2022,SEP,23,15,17,4.19,95.18,26,37.2
2022,SEP,23,16,17,4.59,69.38,26,32.94
2022,SEP,23,17,11,4.54,68.64,26,30.74
2022,SEP,23,18,19,4.87,76.45,25,31.47
2022,SEP,23,19,51,4.74,49.91,23,33.13
2022,SEP,23,20,23,5.36,43.31,21,35.81
2022,SEP,23,21,19,4.43,57.53,19,46.67
2022,SEP,23,22,23,3.81,67.12,18,52.91
2022,SEP,23,23,20,2.93,85.45,17,61.27
2022,SEP,24,0,19,2.92,82.1,16,67.87
2022,SEP,24,1,9,2.96,94.49,15,71.98
2022,SEP,24,2,16,2.28,101.2,14,75.85
2022,SEP,24,3,20,2.13,99.09,14,80.27
2022,SEP,24,4,19,1.75,125.16,13,82.76
2022,SEP,24,5,17,1.66,125.92,12,85.51
2022,SEP,24,6,32,2.18,104.39,12,87.77
2022,SEP,24,7,25,2.38,98.94,12,88.32
2022,SEP,24,8,32,2.3,76.46,14,82.59
2022,SEP,24,9,35,2.75,94.58,18,69.8
2022,SEP,24,10,30,3.95,71.55,20,58.08
2022,SEP,24,11,22,3.44,86.34,22,52
2022,SEP,24,12,16,3.14,92.55,24,45.85
2022,SEP,24,13,15,2.84,116.23,25,40.29
2022,SEP,24,14,15,2.96,133.8,26,37.47
2022,SEP,24,15,13,2.97,89.33,27,33.56
2022,SEP,24,16,15,2.8,111.41,27,31.85
2022,SEP,24,17,15,2.99,100.43,27,29.05
2022,SEP,24,18,17,2.58,132.91,27,28.01
2022,SEP,24,19,26,3.03,303.6,24,34.22
2022,SEP,24,20,38,2.8,181.4,23,42.83
2022,SEP,24,21,25,3.4,63.48,21,45.77
2022,SEP,24,22,23,3.71,89.54,20,53.74
2022,SEP,24,23,27,4.5,75.22,19,57.81
2022,SEP,25,0,21,3.09,88.76,18,61.55
2022,SEP,25,1,19,2.81,77.02,17,67.98
2022,SEP,25,2,13,2.28,89.88,16,71.85
2022,SEP,25,3,12,2.34,97.77,15,75.1
2022,SEP,25,4,25,1.91,80.16,14,79.73
2022,SEP,25,5,48,1.24,156.44,14,82.3
2022,SEP,25,6,19,1.28,146.89,13,85.51
2022,SEP,25,7,19,1.45,131.66,13,88.45
2022,SEP,25,8,23,1.33,119.32,16,78.21
2022,SEP,25,9,31,1.87,144.22,20,66.2
2022,SEP,25,10,27,2.36,108.97,22,54.68
2022,SEP,25,11,6,3.18,94.89,23,46.26
2022,SEP,25,12,10,3.11,94.1,25,40.17
2022,SEP,25,13,6,3.28,96.75,26,34.01
2022,SEP,25,14,6,3.67,91.56,27,30.75
2022,SEP,25,15,26,3.24,97.46,27,28.2
2022,SEP,25,16,9,3.23,94.77,28,24.33
2022,SEP,25,17,NA,3.41,92.02,28,21.49
2022,SEP,25,18,NA,3.39,58.89,27,25.09
2022,SEP,25,19,18,3.4,56.63,25,32.62
2022,SEP,25,20,31,3.95,53.97,22,40.09
2022,SEP,25,21,23,3.79,68.81,21,48.15
2022,SEP,25,22,18,3.95,59.92,20,53.32
2022,SEP,25,23,19,3.58,80.39,18,59.77
2022,SEP,26,0,17,3.08,99.36,17,67.46
2022,SEP,26,1,7,2.87,86.53,16,69.07
2022,SEP,26,2,7,2.72,90.24,16,70.97
2022,SEP,26,3,14,2.68,88.7,15,72.15
2022,SEP,26,4,15,2.55,86.69,15,75.43
2022,SEP,26,5,17,2.05,118.49,14,79.7
2022,SEP,26,6,25,1.75,127.91,13,84.3
2022,SEP,26,7,35,2.5,95.06,13,85.14
2022,SEP,26,8,31,1.93,113.98,16,76.35
2022,SEP,26,9,33,3.48,81.55,19,62.17
2022,SEP,26,10,30,4.61,77.55,21,53.56
2022,SEP,26,11,26,4.22,80.43,21,50.46
2022,SEP,26,12,16,3.71,86.25,23,45.97
2022,SEP,26,13,20,4.1,76.05,24,41.23
2022,SEP,26,14,19,3.93,81.56,25,36.35
2022,SEP,26,15,14,4.48,71.79,25,36.42
2022,SEP,26,16,14,4.61,69.17,24,37
2022,SEP,26,17,18,4.78,69.14,25,36.03
2022,SEP,26,18,18,4.96,55.59,24,38.82
2022,SEP,26,19,29,6.5,47.1,21,48.8
2022,SEP,26,20,26,6.21,50.08,19,56.39
2022,SEP,26,21,20,4.22,61.08,18,62.47
2022,SEP,26,22,12,3.42,79.58,17,67.05
2022,SEP,26,23,9,3.59,70.85,16,68.8
2022,SEP,27,0,7,3.35,85.11,16,72.2
2022,SEP,27,1,NA,2.9,70.99,15,75.14
2022,SEP,27,2,5,3.04,65.99,15,75.32
2022,SEP,27,3,5,1.73,92.72,14,76.92
2022,SEP,27,4,7,2.47,97.43,15,75.19
2022,SEP,27,5,8,3.38,90.81,15,75.15
2022,SEP,27,6,8,3.08,99.06,15,76.8
2022,SEP,27,7,18,3.08,104.72,15,77.41
2022,SEP,27,8,24,3.44,91.42,16,76.54
2022,SEP,27,9,22,4.34,66.19,16,72.43
2022,SEP,27,10,14,3.92,66.55,18,63.73
2022,SEP,27,11,25,3.68,76.48,18,63.72
2022,SEP,27,12,22,4.33,63.99,19,58.64
2022,SEP,27,13,14,3.92,76.48,21,53.91
2022,SEP,27,14,12,4.18,67.69,23,46.31
2022,SEP,27,15,11,4.17,77.09,23,45.14
2022,SEP,27,16,15,4.57,69.3,24,42.73
2022,SEP,27,17,17,5.08,55.05,23,45.34
2022,SEP,27,18,20,5.42,55.94,22,49.37
2022,SEP,27,19,21,4.89,52.56,20,55.09
2022,SEP,27,20,15,3.32,56.47,19,60.8
2022,SEP,27,21,14,4.01,60.53,18,63.93
2022,SEP,27,22,11,4.41,65.43,16,69.03
2022,SEP,27,23,11,4.29,64.49,17,67.51
2022,SEP,28,0,7,3.42,93.57,16,69.74
2022,SEP,28,1,13,2.86,99.64,15,72.84
2022,SEP,28,2,7,1.5,126.35,14,77.19
2022,SEP,28,3,11,2.38,71.94,14,79.91
2022,SEP,28,4,10,2.95,100.58,15,78.34
2022,SEP,28,5,11,3.14,89.95,15,73.74
2022,SEP,28,6,16,2.83,97.97,14,74.65
2022,SEP,28,7,27,3.11,113.88,13,79.14
2022,SEP,28,8,24,3.16,99.85,15,76.55
2022,SEP,28,9,27,4.85,75.99,17,66.24
2022,SEP,28,10,21,4.44,78.59,19,58.53
2022,SEP,28,11,21,4.94,81.5,20,55.6
2022,SEP,28,12,20,4.24,85.08,20,55.2
2022,SEP,28,13,8,4.18,73.22,21,51.52
2022,SEP,28,14,17,4.32,75.17,22,49.31
2022,SEP,28,15,15,4.71,66.37,22,48.12
2022,SEP,28,16,16,5.26,66.34,23,46.95
2022,SEP,28,17,21,5.73,61.14,22,47.54
2022,SEP,28,18,27,5.66,55.11,21,50.82
2022,SEP,28,19,26,5.11,55.18,19,56.38
2022,SEP,28,20,21,5.31,61.47,18,62.6
2022,SEP,28,21,22,6.48,60.77,17,66.08
2022,SEP,28,22,17,5.08,74.66,16,65.06
2022,SEP,28,23,11,4.65,81.92,15,60.78
2022,SEP,29,0,12,4.05,80.98,14,58.04
2022,SEP,29,1,15,3.95,80.02,13,58.33
2022,SEP,29,2,10,2.89,90.12,12,63.4
2022,SEP,29,3,14,2.59,95.56,11,71.08
2022,SEP,29,4,10,3.12,93.13,11,74.81
2022,SEP,29,5,15,3.04,100.32,11,77.69
2022,SEP,29,6,20,2.94,111,10,81.16
2022,SEP,29,7,26,3.38,90.03,11,79.25
2022,SEP,29,8,27,3.02,94.11,13,73.13
2022,SEP,29,9,28,5.71,66.67,16,62.11
2022,SEP,29,10,29,6.11,64.12,17,56.07
2022,SEP,29,11,33,6.39,72.59,18,51.21
2022,SEP,29,12,36,5.67,70.39,20,43.54
2022,SEP,29,13,23,5.32,82.4,22,38.38
2022,SEP,29,14,24,5.17,87.91,23,36.4
2022,SEP,29,15,22,4.42,85.61,24,34.72
2022,SEP,29,16,26,4.8,73.46,24,36.42
2022,SEP,29,17,40,5.73,58.75,22,42.02
2022,SEP,29,18,38,6.05,56.09,21,43.24
2022,SEP,29,19,35,5.87,51.32,19,47.43
2022,SEP,29,20,25,4.97,69.2,17,52.88
2022,SEP,29,21,14,4.86,64.07,16,55.53
2022,SEP,29,22,13,5.04,55.05,15,58.53
2022,SEP,29,23,15,4.53,56.74,14,61.71
2022,SEP,30,0,11,3.91,57.92,13,66.01
2022,SEP,30,1,24,2.54,82.19,12,72.68
2022,SEP,30,2,18,3.2,93.61,11,79.34
2022,SEP,30,3,15,3.09,100.45,10,81.97
2022,SEP,30,4,9,3.41,100.71,10,83.16
2022,SEP,30,5,18,3.23,103.12,9,84.16
2022,SEP,30,6,18,3.56,94.7,9,84.09
2022,SEP,30,7,24,2.94,99.04,9,84.45
2022,SEP,30,8,37,3.29,96.41,12,77.7
2022,SEP,30,9,43,4.06,82.99,15,66.19
2022,SEP,30,10,24,4.85,81.84,17,55.54
2022,SEP,30,11,23,4.9,78.45,18,50.5
2022,SEP,30,12,20,3.92,73.52,20,45
2022,SEP,30,13,12,3.61,87.78,22,39.99
2022,SEP,30,14,12,3.76,96.33,23,35.28
2022,SEP,30,15,18,3.38,97.66,25,32.63
2022,SEP,30,16,16,3.37,94.21,26,28.7
2022,SEP,30,17,19,4.06,88.05,25,27.63
2022,SEP,30,18,22,3.92,60.51,25,29.04
2022,SEP,30,19,37,4.57,46.4,22,37.32
2022,SEP,30,20,33,5.4,50.89,19,46.33
2022,SEP,30,21,22,4.81,61.15,17,52.18
2022,SEP,30,22,22,3.99,75.12,16,56.56
2022,SEP,30,23,21,3.46,88.3,15,62.74
2022,OCT,1,0,14,3.77,89.46,13,NA
2022,OCT,1,1,12,3.51,94.32,13,NA
2022,OCT,1,2,10,3.39,96.44,12,NA
2022,OCT,1,3,13,3.61,88.43,11,NA
2022,OCT,1,4,13,4.01,76.44,11,NA
2022,OCT,1,5,15,2.58,106.83,10,NA
2022,OCT,1,6,20,2.45,93.56,9,NA
2022,OCT,1,7,35,1.65,92.08,9,NA
2022,OCT,1,8,41,3.49,103.8,12,NA
2022,OCT,1,9,40,3.56,98.17,15,NA
2022,OCT,1,10,27,4.04,94.8,18,NA
2022,OCT,1,11,29,3.94,92.06,20,NA
2022,OCT,1,12,22,3.74,96.55,22,NA
2022,OCT,1,13,18,3.33,99.58,24,NA
2022,OCT,1,14,15,3.42,94.24,25,NA
2022,OCT,1,15,11,2.99,96.56,26,NA
2022,OCT,1,16,15,3.53,101.62,27,NA
2022,OCT,1,17,21,3.11,97.17,27,NA
2022,OCT,1,18,14,3.05,91.67,27,NA
2022,OCT,1,19,29,5.46,48.47,23,NA
2022,OCT,1,20,32,5.67,45.88,20,NA
2022,OCT,1,21,26,5.53,52.16,18,NA
2022,OCT,1,22,31,4.06,63.42,17,NA
2022,OCT,1,23,24,4.08,98.83,15,NA
2022,OCT,2,0,16,4.08,92.5,14,NA
2022,OCT,2,1,16,3.53,96.51,13,NA
2022,OCT,2,2,19,3.42,92.17,13,NA
2022,OCT,2,3,13,3.33,90.87,12,NA
2022,OCT,2,4,14,3.26,98.67,12,NA
2022,OCT,2,5,13,3.44,96.05,11,NA
2022,OCT,2,6,19,2.85,90.39,10,NA
2022,OCT,2,7,22,3.42,84.24,10,NA
2022,OCT,2,8,24,3.86,99.8,11,NA
2022,OCT,2,9,21,4.27,92.3,14,NA
2022,OCT,2,10,25,4.79,92.26,17,NA
2022,OCT,2,11,23,4.79,89.72,20,NA
2022,OCT,2,12,20,3.57,84.7,22,NA
2022,OCT,2,13,16,2.84,102.98,24,NA
2022,OCT,2,14,18,2.6,114.13,26,NA
2022,OCT,2,15,21,2.23,141.25,27,NA
2022,OCT,2,16,29,2.81,101.94,27,NA
2022,OCT,2,17,22,2.96,102.39,27,NA
2022,OCT,2,18,27,3.04,100.91,26,NA
2022,OCT,2,19,45,2.85,108.72,24,NA
2022,OCT,2,20,47,4.61,52.23,21,NA
2022,OCT,2,21,32,4.19,58.62,20,NA
2022,OCT,2,22,28,4.16,90.36,18,NA
2022,OCT,2,23,23,3.94,84.07,16,NA
2022,OCT,3,0,20,4.26,77.5,15,NA
2022,OCT,3,1,27,4.55,74.39,14,NA
2022,OCT,3,2,23,4.8,65.8,14,NA
2022,OCT,3,3,18,4.99,69.27,14,NA
2022,OCT,3,4,22,4.49,73.4,14,NA
2022,OCT,3,5,15,3.76,77.13,14,NA
2022,OCT,3,6,22,3.28,84.09,14,NA
2022,OCT,3,7,25,3.22,90.64,13,NA
2022,OCT,3,8,33,2.92,96.33,14,NA
2022,OCT,3,9,33,4.55,81.24,17,NA
2022,OCT,3,10,37,4.56,93.33,18,NA
2022,OCT,3,11,28,4.18,99.11,20,NA
2022,OCT,3,12,26,3.6,91.07,22,NA
2022,OCT,3,13,33,2.89,127.39,24,NA
2022,OCT,3,14,22,2.45,180.25,26,NA
2022,OCT,3,15,30,2.22,196.09,28,NA
2022,OCT,3,16,34,2.25,188.29,27,NA
2022,OCT,3,17,40,2.51,244.82,25,NA
2022,OCT,3,18,47,2.4,260.31,24,NA
2022,OCT,3,19,45,2.96,270.7,23,NA
2022,OCT,3,20,44,3.89,253.83,20,NA
2022,OCT,3,21,33,3.68,268.66,19,NA
2022,OCT,3,22,22,3.34,273.18,18,NA
2022,OCT,3,23,19,2.64,203.64,17,NA
2022,OCT,4,0,22,1.72,106.3,14,NA
2022,OCT,4,1,33,3.05,81.22,14,NA
2022,OCT,4,2,19,2.67,86.02,14,NA
2022,OCT,4,3,24,2.67,98.67,14,NA
2022,OCT,4,4,18,2.02,86.8,14,NA
2022,OCT,4,5,24,2.22,86.36,14,NA
2022,OCT,4,6,22,2.23,81.69,14,NA
2022,OCT,4,7,39,2.36,91.74,14,NA
2022,OCT,4,8,29,2.26,106.19,15,NA
2022,OCT,4,9,22,3.13,94.17,18,NA
2022,OCT,4,10,26,4.26,86.46,19,NA
2022,OCT,4,11,21,3.98,97.55,20,NA
2022,OCT,4,12,12,2.66,126.4,24,NA
2022,OCT,4,13,NA,1.64,224.13,25,NA
2022,OCT,4,14,NA,2.02,181.57,26,NA
2022,OCT,4,15,32,2.17,215.86,27,NA
2022,OCT,4,16,34,1.84,158.54,27,NA
2022,OCT,4,17,27,2.23,123.55,26,NA
2022,OCT,4,18,36,3.01,145.53,24,NA
2022,OCT,4,19,38,3.58,169.7,20,NA
2022,OCT,4,20,18,2.31,168.68,19,NA
2022,OCT,4,21,17,2.68,239.13,18,NA
2022,OCT,4,22,11,1.56,212.74,17,NA
2022,OCT,4,23,10,1.24,225.19,17,NA
2022,OCT,5,0,11,2.14,96.97,17,NA
2022,OCT,5,1,13,3.25,87.02,17,NA
2022,OCT,5,2,17,2.17,71.66,17,NA
2022,OCT,5,3,11,2.16,113.28,16,NA
2022,OCT,5,4,17,1.53,135.05,15,NA
2022,OCT,5,5,25,1.86,131.07,15,NA
2022,OCT,5,6,26,1.93,106.43,15,NA
2022,OCT,5,7,31,2.12,81.09,15,NA
2022,OCT,5,8,30,2.54,102.08,16,NA
2022,OCT,5,9,32,2.9,91.22,16,NA
2022,OCT,5,10,27,4.11,96.58,18,NA
2022,OCT,5,11,23,3.83,86.77,21,NA
2022,OCT,5,12,18,3.5,105.34,24,NA
2022,OCT,5,13,13,2.83,134.83,25,NA
2022,OCT,5,14,NA,2.74,106.65,26,NA
2022,OCT,5,15,NA,2.7,135.8,27,NA
2022,OCT,5,16,11,2.15,135.9,28,NA
2022,OCT,5,17,24,2.54,129.1,25,NA
2022,OCT,5,18,30,4.27,150.92,23,NA
2022,OCT,5,19,30,3.51,106.95,20,NA
2022,OCT,5,20,28,3.68,259.15,16,NA
2022,OCT,5,21,23,4.43,302.07,14,NA
2022,OCT,5,22,6,2.61,298.41,14,NA
2022,OCT,5,23,8,2.55,238.94,14,NA
2022,OCT,6,0,11,1.4,169.18,14,NA
2022,OCT,6,1,8,1.59,138.84,14,NA
2022,OCT,6,2,8,1.75,139.23,14,NA
2022,OCT,6,3,15,1.18,193.99,14,NA
2022,OCT,6,4,10,1.3,150.94,14,NA
2022,OCT,6,5,17,1.49,100.93,14,NA
2022,OCT,6,6,15,2.51,104.43,13,NA
2022,OCT,6,7,20,3.02,110.49,13,NA
2022,OCT,6,8,15,2.65,119.38,13,NA
2022,OCT,6,9,18,2.56,106.65,16,NA
2022,OCT,6,10,13,3.95,93.04,18,NA
2022,OCT,6,11,16,4.34,87.11,20,NA
2022,OCT,6,12,18,3.75,75.19,20,NA
2022,OCT,6,13,13,3.46,78.26,23,NA
2022,OCT,6,14,15,3,80.82,24,NA
2022,OCT,6,15,8,2.66,104.73,26,NA
2022,OCT,6,16,14,2.8,82.98,25,NA
2022,OCT,6,17,15,3.57,69.12,21,NA
2022,OCT,6,18,16,2.89,108.05,19,NA
2022,OCT,6,19,9,3.38,72.54,17,NA
2022,OCT,6,20,9,1.76,108.25,17,NA
2022,OCT,6,21,21,2.17,113.09,17,NA
2022,OCT,6,22,17,2.59,56.79,16,NA
2022,OCT,6,23,14,3.02,86.52,16,NA
2022,OCT,7,0,13,3.59,78.39,15,NA
2022,OCT,7,1,16,3.67,62.68,16,NA
2022,OCT,7,2,8,2.81,88.81,16,NA
2022,OCT,7,3,11,2.26,277.14,16,NA
2022,OCT,7,4,11,3.77,303.41,15,NA
2022,OCT,7,5,8,2.63,112.46,15,NA
2022,OCT,7,6,11,2.52,102.81,15,NA
2022,OCT,7,7,17,2.91,107.26,15,NA
2022,OCT,7,8,21,3.13,103.85,15,NA
2022,OCT,7,9,14,2.88,97.42,17,NA
2022,OCT,7,10,14,3.68,83.57,19,NA
2022,OCT,7,11,16,4.31,87.62,20,NA
2022,OCT,7,12,23,4.13,65.67,22,NA
2022,OCT,7,13,15,3.93,84.72,24,NA
2022,OCT,7,14,12,3.81,88.31,24,NA
2022,OCT,7,15,11,4.14,74.83,25,NA
2022,OCT,7,16,19,3.98,74.66,24,NA
2022,OCT,7,17,22,4.46,71.66,22,NA
2022,OCT,7,18,28,4.42,54.27,21,NA
2022,OCT,7,19,18,5.64,45.24,20,NA
2022,OCT,7,20,18,3.65,54,18,NA
2022,OCT,7,21,14,4.35,54.79,17,NA
2022,OCT,7,22,25,3.71,85.78,17,NA
2022,OCT,7,23,11,3.33,51.87,16,NA
2022,OCT,8,0,11,3.23,56.13,16,NA
2022,OCT,8,1,NA,3.35,51.67,16,NA
2022,OCT,8,2,11,2.36,52.54,15,NA
2022,OCT,8,3,10,2.36,70.38,15,NA
2022,OCT,8,4,9,2.03,102.35,15,NA
2022,OCT,8,5,9,1.94,104.34,13,NA
2022,OCT,8,6,11,1.71,116.14,13,NA
2022,OCT,8,7,22,1.46,93.52,12,NA
2022,OCT,8,8,33,2.91,93.02,14,NA
2022,OCT,8,9,18,3.94,86.33,17,NA
2022,OCT,8,10,13,4.62,74.4,19,NA
2022,OCT,8,11,13,4.7,80.77,20,NA
2022,OCT,8,12,11,4.97,80.55,22,NA
2022,OCT,8,13,15,5.36,91.03,22,NA
2022,OCT,8,14,9,5.04,84.34,23,NA
2022,OCT,8,15,16,4.95,84.82,24,NA
2022,OCT,8,16,16,5.04,68.71,24,NA
2022,OCT,8,17,16,4.92,71.53,23,NA
2022,OCT,8,18,26,5.07,77.67,22,NA
2022,OCT,8,19,21,4.56,67.8,20,NA
2022,OCT,8,20,9,4.35,58.88,18,NA
2022,OCT,8,21,9,4.9,59.63,16,NA
2022,OCT,8,22,11,3.57,74.64,15,NA
2022,OCT,8,23,5,4.35,78.32,15,NA
2022,OCT,9,0,11,3.17,91.94,14,NA
2022,OCT,9,1,9,2.89,97.57,13,NA
2022,OCT,9,2,5,2.44,110.81,13,NA
2022,OCT,9,3,7,2.77,82.49,14,NA
2022,OCT,9,4,5,3.35,71.6,14,NA
2022,OCT,9,5,9,2.89,90.3,13,NA
2022,OCT,9,6,6,2.83,92.52,13,NA
2022,OCT,9,7,9,3.29,84.67,13,NA
2022,OCT,9,8,12,3.35,87.74,14,NA
2022,OCT,9,9,12,4.34,81.87,17,NA
2022,OCT,9,10,9,5.23,74.53,19,NA
2022,OCT,9,11,9,5.41,67.35,20,NA
2022,OCT,9,12,6,4.9,72.97,21,NA
2022,OCT,9,13,5,5.12,70.78,22,NA
2022,OCT,9,14,9,5.45,59.87,22,NA
2022,OCT,9,15,8,4.9,68.13,23,NA
2022,OCT,9,16,NA,5.5,63.01,23,NA
2022,OCT,9,17,NA,6.33,52.5,22,NA
2022,OCT,9,18,NA,5.71,63.49,20,NA
2022,OCT,9,19,11,4.67,60.54,19,NA
2022,OCT,9,20,20,4.17,65.16,17,NA
2022,OCT,9,21,16,4.52,61.13,16,NA
2022,OCT,9,22,NA,4.03,67.83,15,NA
2022,OCT,9,23,55,3.48,88.16,15,NA
2022,OCT,10,0,36,2.7,87.49,14,NA
2022,OCT,10,1,21,2.99,96.5,13,NA
2022,OCT,10,2,16,2.09,93.68,13,NA
2022,OCT,10,3,10,2.24,88.8,12,NA
2022,OCT,10,4,8,3.7,55.05,13,NA
2022,OCT,10,5,12,2.72,82.93,13,NA
2022,OCT,10,6,18,3.12,88.93,12,NA
2022,OCT,10,7,16,2.84,93.51,12,NA
2022,OCT,10,8,22,3.21,96.28,14,NA
2022,OCT,10,9,19,4.2,78.44,17,NA
2022,OCT,10,10,14,4.87,73.84,19,NA
